,rmse,rel,acc_1,acc_2,acc_3
0,7.511082484069483,3.08108128382507,0.2900292380562042,0.49567536934793993,0.6106318468488129
1,3.2498107569177725,0.46508158252225906,0.5964558350973289,0.8453511499159829,0.9140879029002269
2,3.07003289760824,0.4024262668034218,0.6309106070236121,0.8702800047464211,0.931745220163015
3,2.7530705116314595,0.3754784354950463,0.6388606918590695,0.8856537035723638,0.9432626223430953
4,2.2196244394313025,0.3259291835337378,0.7469614551054032,0.9196438070116096,0.960068345735859
5,1.7913849047442387,0.30426308829025184,0.7841680942300978,0.9386495238575856,0.9697975712781511
6,1.5091303820050628,0.29757168306318743,0.7781707934161138,0.9452408092647957,0.9768201945214298
7,1.401704074284218,0.27596042142900007,0.8210837934270251,0.9582660184892197,0.9820993093138967
8,1.3256746430636783,0.26666543204025184,0.8444501994042423,0.9646119698465869,0.9845537579925366
9,1.28448486328125,0.26040293517725427,0.8570827718553596,0.9679798147531861,0.9857253602097155
10,1.208920526770906,0.24622692342577035,0.8881840199731582,0.971856740599904,0.9870858645305953
11,1.1863461286662011,0.24539463746481102,0.888882940707926,0.9733049616467353,0.9876759278707664
12,1.1545309567584672,0.241394511814224,0.8977627034959846,0.9747213864459672,0.9881280653969535
13,1.1288069400041463,0.23639887804425627,0.903099699393331,0.9760283571381808,0.9885557377138617
14,1.0782099888977392,0.2386729490823586,0.9038108953550541,0.976987188754801,0.9889190503338862
15,1.0463601224249302,0.227604061531621,0.9197224025619762,0.9783773582074895,0.9893597650794344
16,1.019882543126964,0.21859270234347722,0.929961476246072,0.9793869956245635,0.9896705670063722
17,0.9900684037022085,0.21981692180953213,0.9315158268592877,0.9802104587661488,0.9899609102217178
18,0.9791432812227218,0.21648558291643025,0.932721782663015,0.980376515308572,0.9900350730512395
19,0.9533417770982454,0.21813943532592092,0.9311512355697887,0.9812006604072102,0.9903195343870025
20,1.129547801097678,0.21476283153342135,0.9308900460184619,0.9793974807142546,0.9888393466033083
21,1.0700285501320268,0.22495615016148743,0.9171128086537622,0.9803189751822189,0.9899908310874215
22,0.910603528582184,0.20610101795729313,0.9438551577775838,0.9827620863248516,0.9908635656260911
23,0.9108783572745722,0.2074655074647019,0.9426205597776275,0.9830425411629278,0.9910207567268243
24,0.9008187235400663,0.19903994938514752,0.9494834345812239,0.9836796595397608,0.9911987475176763
25,0.8654248967517022,0.19428545136691472,0.952718724085632,0.9841777439223988,0.9913571320432525
26,0.8668342462465084,0.19483216781189988,0.9515675805800454,0.9843001552134253,0.9914618976955307
27,0.8832508278958624,0.20841832933479182,0.9309190291932176,0.983527242138399,0.9913890135354836
28,0.8417105221881547,0.19136803909387,0.9534095465803946,0.9848068493038582,0.991669638862823
29,0.8322584269433048,0.1864296470940446,0.955094662458537,0.9850420392425366,0.9917540310481407
30,0.8882919396768069,0.18834341038538757,0.9525095337596019,0.9848823760474861,0.9916819993344099
31,1.0580804920729312,0.1979499902139163,0.939011898786662,0.9826225408628666,0.990410490408956
32,0.9137618421842266,0.19285954310241357,0.9482770525543384,0.9845997048489874,0.99159905630783
33,0.8193878514806652,0.1787336019164357,0.9580140353581093,0.9855797623788844,0.9919926307720845
34,0.8095720173926327,0.17700659895742404,0.9591771131121246,0.9858038705154504,0.9920869965793034
35,0.7955970124825419,0.17876249984655967,0.9576645323684095,0.9858845119369762,0.9921412121650227
36,0.7837380350635038,0.1698001776327634,0.9606630122861383,0.9861270329139752,0.992225689594972
37,0.816000656042685,0.16693169577827666,0.961234066073455,0.986091656391847,0.9921580906020863
38,0.8066959487659305,0.16737298592508837,0.9609814862299232,0.9861158658672311,0.9921790607814682
39,0.8701344069155901,0.16822429209448106,0.9590359480021386,0.9855526545860248,0.9918495050355709
40,0.7990821540022696,0.1707465741887439,0.9591576773361121,0.9863248004593663,0.9923491238215782
41,0.7844261297300541,0.17186737060546875,0.9577398033781425,0.9863585573334933,0.9923776807731757
42,0.746886269340302,0.1574042869013781,0.9642179691591742,0.986855789269815,0.9925570354781337
43,0.746152909774354,0.15766242895712398,0.9642656209082577,0.9869074475165852,0.9925709303530901
44,0.7506205809182961,0.1577138421255783,0.9637110193348464,0.9868880969852043,0.9925821826444657
45,0.7361852549973813,0.15282093879230862,0.9652202755379278,0.9871252475504103,0.992683453266847
46,0.7269117472558048,0.15517264637867165,0.9634825637220671,0.9871428079445269,0.9927035709999127
47,0.7364381758194396,0.15215166187819157,0.965088146358895,0.9871873908868715,0.9927213018832926
48,0.7412539860389752,0.1530021156012679,0.9650577140254015,0.9872692257332403,0.9927636684652147
49,0.7158213354355796,0.1475714038870188,0.9664626307993628,0.9874695506175803,0.9928427754833712
