,rmse,rel,acc_1,acc_2,acc_3
0,10.193767490671641,4.7148801888992535,0.19753971384532415,0.34774336174352843,0.4443455027110541
1,3.6621462693854943,0.8244911877077017,0.4561446745004227,0.7158634128855236,0.8318631755771921
2,3.061311864141208,0.5130885679330399,0.6237333497004722,0.847779629835442,0.9085505471300723
3,2.8149486940298507,0.40562322246494575,0.663227707592409,0.8818280803623484,0.9347924189781075
4,2.615443215441348,0.3514702355683739,0.7445820481029909,0.9123570456433652,0.9464611793631938
5,2.1983799720878032,0.33665708285659107,0.7382366692841943,0.9194060937682195,0.958865037604944
6,1.9023656133395523,0.33291722767388643,0.7126375454575268,0.9231883376391966,0.9671289244694496
7,1.5388648189715486,0.3014154007185751,0.7868190025215718,0.9461288452148438,0.9745657621924557
8,1.4575727092685984,0.30116579425868706,0.7750260082643423,0.9464343056749942,0.9775338244082322
9,1.3886404464493936,0.28466893665826143,0.8043325623469566,0.9556366650026236,0.9805850128629314
10,1.3301298226883163,0.25634156412153103,0.8681043938024721,0.9647018660360308,0.9832368537561217
11,1.323765768933652,0.2681055211309177,0.8352627540702251,0.9645641953197878,0.9841645653568097
12,1.2943471652358325,0.257939324450137,0.8597302223319438,0.9675156322877798,0.985285744738223
13,1.271080130961404,0.2475841009794776,0.8777564319212046,0.9702682495117188,0.9862346364491021
14,1.3257479311814948,0.2618080537710617,0.8482098365897563,0.9689866251020289,0.9861389843385611
15,1.2456241436858675,0.2456443274199073,0.8813562535527927,0.9719693767490671,0.9871145219945195
16,1.2428440834159282,0.2538344824492042,0.859151868677851,0.9712153192776353,0.987251851096082
17,1.2276146732159514,0.24846603621297808,0.8713834961848472,0.9728613326798624,0.9877333000524721
18,1.1675220318694612,0.23220556173751603,0.9053711392986241,0.975674757316931,0.9883353389910797
19,1.1483661025317746,0.2361254905586812,0.9018023476671817,0.9761023450253615,0.9885252767534398
20,1.1323258129518423,0.23166756131755772,0.9082490721745278,0.976811423230527,0.9887345726810285
21,1.1212055718720848,0.23183277471741634,0.9060744669900012,0.977170801874417,0.98885766783757
22,1.1155417143408932,0.23092934622693417,0.9085388752951551,0.9775331411788712,0.989013671875
23,1.0795819866123484,0.219836434321617,0.9258345418901586,0.9788284301757812,0.9893662182252798
24,1.0906279834348764,0.2261745253605629,0.9106019432864972,0.9781823229433885,0.9893122431057603
25,1.063936945217759,0.21858034560929485,0.9273113990897563,0.9794929846009212,0.9896775430707789
26,1.0260636059205923,0.21242269829138002,0.9356493594041512,0.9802817728982043,0.9898580294936451
27,1.0198590862217234,0.2125600985626676,0.9358424855701959,0.9806450231751399,0.9900005966869753
28,1.1126738590980643,0.2106233853012768,0.9340051679468867,0.9799711312820663,0.9895446549600629
29,1.1942427905637827,0.21371171011853574,0.9314856458066115,0.9791000138467817,0.9888794173055621
30,1.0491133732582205,0.2094283032773146,0.9362350577738747,0.9805895677253381,0.9899140543012477
31,0.9796147132987407,0.20490985130196188,0.9425295929410564,0.9816951467030084,0.9903655550373134
32,0.9573881234695663,0.1979900331639532,0.9474537977531775,0.9822185003935401,0.9905207619738223
33,0.9396702780652402,0.19737179599591156,0.9480748532423332,0.9824982828168727,0.9906200579742888
34,0.924208569882521,0.1953697346929294,0.9496030095797866,0.9827851252769356,0.990725389167444
35,0.927863903899691,0.19935243521163712,0.9473568930554745,0.9827293282124534,0.9907489605803987
36,0.9249536315006996,0.1935647992945429,0.9502287338029093,0.9831000940123601,0.990875927369986
37,0.895776378574656,0.1899030884700035,0.9526245914288421,0.9834480855002332,0.9909677078474813
38,0.8974315017016966,0.1915068270555183,0.9522314498673624,0.9835823400696712,0.9910496953708022
39,0.8954532680226795,0.1924366025782343,0.9521175783071945,0.9836679714829174,0.9910852232975746
40,0.914839673398146,0.19123551382947324,0.9519344728384445,0.9836436029690415,0.9910688257929104
41,0.8894116985264109,0.1912974172563695,0.9530214338160273,0.9839862424935868,0.9912200472248134
42,0.8799700381150887,0.1941036679851475,0.9517933290396163,0.9841326813199627,0.9913092086564249
43,0.8742443483267257,0.19101097334676714,0.9524302126756355,0.984227194714902,0.991354757280492
44,0.8648253483558769,0.18367394404624826,0.9564448114651353,0.9845751862027752,0.9914834321434818
45,0.8668220292276411,0.19370057689609813,0.9492250698715893,0.9843229606970033,0.9914367448038129
46,0.8445891764626574,0.17882257433079962,0.9583696963182137,0.9849374116356693,0.9916318067863806
47,0.8464369702695022,0.18079646665658525,0.9576231543697528,0.9849573391586987,0.9916546949699744
48,0.8363053051393423,0.17586817670224317,0.9592772526527519,0.9852142333984375,0.9917706162182253
49,0.8398346972109666,0.18035026094806728,0.9574431234331273,0.9851993162240555,0.9917883801816115
