,rmse,rel,acc_1,acc_2,acc_3
0,9.678099674965019,4.290775128264926,0.24514631015151295,0.4068619172964523,0.49732754835441934
1,3.0472136540199393,0.455380567863806,0.615364587129052,0.8481056441122027,0.9152355478770697
2,2.35441748775653,0.37906510082643424,0.6945846899231868,0.8932468357370861,0.9421879782605527
3,2.0324351751982275,0.34601755284551367,0.7334756993535739,0.9109782887928521,0.9525051970980061
4,1.8873572278378614,0.32718137484877857,0.7472207937667619,0.923162830409719,0.9610965785695545
5,1.7098221280681554,0.302107768272286,0.7799935412051072,0.9375648498535156,0.9695948131048857
6,1.4972952088313316,0.281102821008483,0.812367111889284,0.9496953024793027,0.9767308021659282
7,1.4651978905521221,0.27728416670614214,0.8145416601380305,0.9546598178237232,0.9803042055955574
8,1.3317037553929572,0.25892126738135496,0.86147052138599,0.9636065354987756,0.9833351249125466
9,1.2939064822979827,0.2606666052519386,0.8490521445203183,0.965010571835646,0.9846233538727263
10,1.262535892315765,0.25300595297742245,0.8728852912561217,0.9691402378366955,0.9857603614010028
11,1.1947840220892607,0.24399663441216768,0.8907299895784748,0.9723073475396455,0.9867289528917911
12,1.1484872618717934,0.23462074906078736,0.9070139073613864,0.9743609072557137,0.9874999772256879
13,1.1233929306713504,0.22850398163297284,0.9169531295548624,0.9756957096840019,0.9879908775215718
14,1.0953290569248484,0.22716439659915752,0.9204984067091301,0.9765898291744403,0.9883759911380597
15,1.0620306214289879,0.22050355085686071,0.9283538362873134,0.977702468188841,0.9887288791030201
16,1.1203392370423275,0.2328704862452265,0.9097822388606285,0.9767191872667911,0.9885723057077892
17,1.0703678415782416,0.22048450583842263,0.925871493211433,0.978354268999242,0.9890867774166278
18,1.0334529592030084,0.21721398652489507,0.9313864636777053,0.9792274361226097,0.9894109697484258
19,1.0057525634765625,0.2101341361430154,0.9379594717452775,0.9801110794295126,0.9897577086491371
20,0.9875238902533232,0.20537974229499475,0.9424156644451085,0.9808375799833838,0.990001052173216
21,0.9921496946420243,0.20685728272395348,0.941420483945021,0.9810333251953125,0.9900992094580807
22,0.9810009856722248,0.2031062111925723,0.944485792473181,0.9815498465922341,0.9903053169819847
23,0.9582913526848181,0.2032974584778743,0.9449129816311509,0.9820023721723414,0.990448681276236
24,0.9443407770413071,0.19798735718228924,0.9477703606904443,0.9824380447615438,0.9906394161395172
25,0.9296476449539413,0.19509456406778364,0.949721265195021,0.982890456470091,0.9908032773145988
26,0.9289861081251457,0.19520864913712688,0.9505303795657941,0.9831778682879547,0.9908883393700443
27,0.9245066856270405,0.19415409885235688,0.9500120362239097,0.9833783961054104,0.9910264655725279
28,0.8971870763977962,0.18917707187026295,0.9534439542400304,0.9838653108966884,0.9911755234447878
29,0.886645473651032,0.18847918154588386,0.9547589430168494,0.9841967910083372,0.9913060202527402
30,0.8920345591075385,0.19194413654839815,0.9523721381799498,0.9842573706783465,0.9913570347116955
31,0.8853321929476154,0.1843676068889561,0.9557561162692397,0.9845764387899371,0.9914951609141791
32,0.8705936261077425,0.18198756317594159,0.9573060220746852,0.9847750307908699,0.9915748710062966
33,0.8684943469602671,0.18091026704702803,0.9573016949553987,0.9849564281862173,0.9916590220892607
34,0.8598412471031075,0.17534113641995103,0.9593034431115904,0.9851845129212337,0.991758204218167
35,0.8605993470149254,0.1779657762442062,0.9580705557296525,0.9851953307194496,0.9917724381631879
36,0.8480193864053754,0.17445283861302618,0.9594161759561567,0.9854940158217701,0.9919017962555388
37,0.8400882322396805,0.17364378117803317,0.9595463311494287,0.9856318004095732,0.9919599846227846
38,0.8153310177931145,0.16718818892293902,0.9613671373965135,0.985795775456215,0.9920490321828358
39,0.8290569248484142,0.16882502143062764,0.9601344777576959,0.985822193658174,0.9920867236692514
40,0.8200332299986882,0.1668408806644269,0.961119922239389,0.9859136325209888,0.9921113199262477
41,0.8095044378024429,0.16255586538741837,0.96147326569059,0.9860826179162779,0.992186816770639
42,0.7886247207869345,0.16362380981445312,0.9621325820239622,0.9861769035680971,0.9922309989359841
43,0.7875698146535389,0.1562936697433244,0.963530810911264,0.9863704852203825,0.9923230071565998
44,0.7755932594413188,0.15575377620867828,0.9638995270230877,0.986488911642957,0.9923661644779035
45,0.7804424228952892,0.15310623396688433,0.9641191852626516,0.9865929902489505,0.9924168373221782
46,0.796160171281046,0.15812878110515538,0.962936742981868,0.9865496051845266,0.9924185453955807
47,0.7855901575800198,0.15122538893970092,0.9642203032080807,0.9867065201944379,0.992477758606868
48,0.7766338177581331,0.14952159995463357,0.9652387704422225,0.9868243772592118,0.9925366302034748
49,0.7598272864498309,0.1481494761225003,0.9655937080952659,0.9869504330763176,0.9925778517082556
