,rmse,rel,acc_1,acc_2,acc_3
0,11.392927938432836,5.4359681997726215,0.17808623812091884,0.3137043056203358,0.3996912828132288
1,3.490863629241488,0.4525036598319438,0.5491976382127449,0.814308621990147,0.9036046497857393
2,2.6793121793376864,0.37619437032671116,0.6535823878957264,0.8843961117872551,0.9428261714195137
3,2.2128090929629196,0.3311547236656075,0.7086555139342351,0.9124496232217817,0.961355977983617
4,1.9415096453766325,0.30196047540920884,0.7530014265829058,0.9318079023218867,0.9725611672472598
5,1.6889877319335938,0.2825191554738514,0.7948767818621735,0.9500570154901761,0.9792007901775304
6,1.4544345229419309,0.27276121680416276,0.8254484489782533,0.9606993945676889,0.9833145141601562
7,1.4402133315356809,0.26610380144261603,0.8350407045278976,0.9639074980322995,0.984427267046117
8,1.334958887811917,0.26236690692047576,0.8479577818913246,0.9676134479579641,0.9860155475673391
9,1.3980661648422925,0.2762307409030288,0.8157066231343284,0.9654735735992888,0.9855697404092817
10,1.2213255469478779,0.24968164358566056,0.881742335077542,0.9733682888657299,0.9876658880888526
11,1.1985475910243704,0.24689910660928754,0.8853307695531133,0.974256031548799,0.9878848630990555
12,1.1339881099871736,0.24063967235052763,0.8979198968232568,0.9760786597408465,0.9884678854871152
13,1.107204152576959,0.24128096850950326,0.8945606288625233,0.9766951603675956,0.9887877506996269
14,1.063960858245394,0.22880258133162312,0.9168909556830107,0.978604444816931,0.9893404832526819
15,1.0529992402489505,0.23103836401184993,0.9124563416438316,0.9791824568563433,0.9895674292720965
16,1.0237151188636893,0.22404467169918232,0.9259072488813258,0.9802127667327425,0.9898735160258278
17,0.9735293032518074,0.22083147248225427,0.9287809115737232,0.9809964308098181,0.9902026048347131
18,0.9860637152372901,0.2132219058364185,0.935139328686159,0.9816486871064599,0.9904645094230994
19,0.9665600221548507,0.21420100197863223,0.9372643428062325,0.9820094322090718,0.9905848716621968
20,0.95446099807967,0.2127006730036949,0.9350296134379372,0.9823208709261311,0.9907085361765392
21,0.9524449021068971,0.20229820706951085,0.9466265778043377,0.9831232099390742,0.9909653165447179
22,0.9126030651491079,0.1981850951465208,0.9486178497769939,0.9835404353355294,0.9911202957381063
23,0.8859098633723472,0.19491706677337192,0.9509363886135728,0.9838700935022154,0.9912716310415695
24,0.8780123013169018,0.1925504599044572,0.9518240743608617,0.984214327228603,0.9913923348953475
25,0.8651640593115963,0.18934232797195663,0.9537446320946537,0.9844648446609725,0.9915342188593167
26,0.8689851333845907,0.1890759254569438,0.9533837161847015,0.9846893993776236,0.9916263409514925
27,0.8573288419353429,0.1845706398807355,0.9555895221767141,0.9849580223880597,0.9917420344566231
28,0.868746629401819,0.18737748843520435,0.9533003052668785,0.9849489126632462,0.9917757404384329
29,0.8467611056655201,0.18264245275241225,0.9557396048930153,0.9852352996370686,0.991890409099522
30,0.830755603847219,0.17489575628024429,0.9593571904879897,0.9855968418406017,0.9920115684395405
31,0.8279352330449802,0.17477900946318214,0.9588222218983209,0.9857315518962804,0.9920784110453591
32,0.8252206489221373,0.18023775584662138,0.9550477782292153,0.9856630012170592,0.9921124586418494
33,0.8119375314285506,0.16846959982345353,0.9601621485468167,0.9860442432005014,0.9922333902387477
34,0.7986257752375816,0.16698089998159835,0.9609351086972365,0.9861697296598064,0.9922949947527985
35,0.7818157708466943,0.16177926134707324,0.9624447039703825,0.9864330007069146,0.9923916717073811
36,0.7839210282510786,0.1594472287306145,0.9631438753498134,0.9865321828358209,0.9924412058360541
37,0.7727051919965602,0.15844696671215455,0.9635296721956623,0.9866704229098647,0.9924988248454991
38,0.7766375185838387,0.16179319637924877,0.9620207601518773,0.9866872759007695,0.9925316198548274
39,0.7670492485388002,0.16009565609604565,0.961761474609375,0.9867558265799907,0.992569994570604
40,0.7635876100454757,0.15587072230097074,0.9639709244913129,0.986939159791861,0.9926351291030201
41,0.7541306339093109,0.15351490476238194,0.9642040195749767,0.9870869650769589,0.9927017439657183
42,0.7534007172086346,0.15225384840324743,0.9643936157226562,0.9871187352422458,0.9927324892869637
43,0.7555235677690648,0.15021875011387156,0.9651813791758979,0.9872163231693097,0.9927640317091301
44,0.7575027693563433,0.14922035274220935,0.9652857993965718,0.9873083313899254,0.9928044561129897
45,0.7280915673099347,0.14458653464246152,0.9668708915141091,0.9875046459596548,0.9928748287371735
46,0.7484451407816872,0.14393887591006152,0.9667208087978079,0.9875154637578708,0.9928867852509912
47,0.7372710953897504,0.1472632564715485,0.9655756025171992,0.9875262815560868,0.9929190109025187
48,0.7199328408312442,0.1465570677572222,0.9656979005728195,0.9876229585106693,0.9929563607742538
49,0.7232670570487407,0.13814699827735102,0.9681713047312267,0.9878534345484492,0.9930513296554337
